id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
15-1-1507,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Monte,Cl Yrigoyen 0,-35.441361,-58.805485,1507 - Monte,Supermercado
15-1-1508,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Colon,Av Pte.Peron 378,-32.2190005,-58.1482778,1508 - Colon,Autoservicio
15-1-1509,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,San Francisco Dpto S Just,Bv Saenz Peã±A 770,-31.4373822,-62.0754172,1509 - San Francisco Dpto S Just,Autoservicio
15-1-151,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Villa Bosch,Cl Jose Maria Bosch 1336,-34.59312,-58.571361,151 - Villa Bosch,Autoservicio
15-1-1510,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,Almafuerte,Pedro C. Molina 244,-32.196961,-64.252269,1510 - Almafuerte,Supermercado
15-1-1511,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,Villa Del Rosario,Cl H. Irigoyen 907,-31.553545,-63.53476,1511 - Villa Del Rosario,Supermercado
15-1-1513,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,Hernando,Bv Rivadavia 300,-32.426196999999995,-63.738309,1513 - Hernando,Autoservicio
15-1-1514,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,La Carlota,Velez Sarsfield 865,-33.417932,-63.296037,1514 - La Carlota,Autoservicio
15-1-1515,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,Oncativo,Cl Belgrano 941,-31.9151891,-63.6792919,1515 - Oncativo,Supermercado
15-1-1516,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Diamante,San Martin 484,-32.0697098,-60.6378708,1516 - Diamante,Autoservicio
15-1-1517,15,1,Supermercados DIA,DIA Argentina S.A,AR-X,Leones,Gral Roca 741,-32.657917,-62.299299,1517 - Leones,Autoservicio
15-1-1518,15,1,Supermercados DIA,DIA Argentina S.A,AR-E,Ramirez,Triunvirato 267,-32.172918,-60.200586,1518 - Ramirez,Supermercado
15-1-152,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lanus,Cl Bustamante 678,-34.6887773,-58.3806075,152 - Lanus,Autoservicio
15-1-1520,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Amancio Alcorta 3889,-34.6554344,-58.4141552,1520 - Pompeya,Autoservicio
15-1-1521,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av  Fernandez De La Cruz 5583,-34.68100820000001,-58.4679551,1521 - Villa Lugano,Autoservicio
15-1-1523,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Curapaligue 1964,-34.6432221,-58.4418066,1523 - Parque Chacabuco,Autoservicio
15-1-1524,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av De Los Constituyentes 3836,-34.5881385,-58.4856644,1524 - Agronomia,Autoservicio
15-1-1525,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Trenque Lauquen,Cl Mitre 56,-35.9707542,-62.7318736,1525 - Trenque Lauquen,Autoservicio
15-1-1527,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Lafuente 1373,-34.646238399999994,-58.45889079999999,1527 - Flores,Autoservicio
15-1-1531,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,La Rioja 1850,-34.6326213,-58.40613620000001,1531 - Parque Patricios,Supermercado
15-1-1532,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Cnel.M.Larrazabal 919,-34.6479782,-58.5063272,1532 - Mataderos,Supermercado
15-1-1533,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av De Los Corrales 6901,-34.6651686,-58.5033475,1533 - Mataderos,Supermercado
15-1-1534,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Avellaneda,Cl 25 De Mayo 119,-34.661258000000004,-58.364139,1534 - Avellaneda,Supermercado
15-1-1535,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Loberia,Cl Suarez Garcia 101,-38.160695,-58.78199,1535 - Loberia,Supermercado
15-1-1536,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Bolivar,Av Alsina 651,-36.231056,-61.113086,1536 - Bolivar,Supermercado
15-1-1538,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Alvarez Jonte 5730,-34.627854600000006,-58.51564250000001,1538 - Villa Luro,Supermercado
15-1-154,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Longchamps,Cl Ricardo J Davel 1275,-34.8600505,-58.38493810000001,154 - Longchamps,Autoservicio
15-1-155,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lanus,Cl Eva Peron 3349,-34.7212849,-58.3629215,155 - Lanus,Autoservicio
15-1-156,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Virreyes,Av Avellaneda 3348,-34.4589449,-58.5687411,156 - Virreyes,Autoservicio
15-1-157,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ramos Mejia,Av Mayo 791,-34.6480353,-58.5641947,157 - Ramos Mejia,Autoservicio
15-1-158,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Boulogne,Cl Sarratea 0,-34.5098719,-58.57756180000001,158 - Boulogne,Autoservicio
15-1-159,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Antonio De Areco,Cl Arellano 226,-34.245404,-59.472474,159 - San Antonio De Areco,Autoservicio
15-1-16,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Av. La Plata 564,-34.621573,-58.4278588,16 - Almagro,Autoservicio
15-1-160,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Chilavert,Cl Artigas Y Campichuelo 6015,-34.544654,-58.568523,160 - Chilavert,Autoservicio
15-1-161,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Olivos,Av Maipu 2949,-34.50894270000001,-58.4918272,161 - Olivos,Autoservicio
15-1-162,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Saenz 769,-34.6493284,-58.4163519,162 - Pompeya,Autoservicio
15-1-163,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ensenada,Cl Bossigna 783,-34.8571545,-57.9168134,163 - Ensenada,Autoservicio
15-1-164,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Corrientes 1978,-34.604513,-58.3949583,164 - Balvanera,Autoservicio
15-1-165,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moreno,Av Zapiola 529,-34.638963000000004,-58.737751,165 - Moreno,Autoservicio
15-1-168,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Medrano 1235,-34.594997,-58.4196875,168 - Palermo,Autoservicio
15-1-169,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Villa Tesei,Cl Nicolas Repetto 509,-34.6278804,-58.65671579999999,169 - Villa Tesei,Autoservicio
15-1-170,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moreno,Cl J.Alvarez 2669,-34.666447,-58.81329399999999,170 - Moreno,Autoservicio
15-1-171,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tigre,Av Cazon 1270,-34.4255709,-58.57703299999999,171 - Tigre,Autoservicio
15-1-172,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Mar Del Plata,Cl 12 De Octubre 3444,-38.0419852,-57.5476181,172 - Mar Del Plata,Autoservicio
15-1-174,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Francisco Solano,Av 24 581,-34.792414,-58.310215,174 - San Francisco Solano,Autoservicio
15-1-176,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Coronel Brandsen,Cl Ituzaingo 0,-35.169002,-58.231875,176 - Coronel Brandsen,Autoservicio
15-1-177,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Francisco Alvarez,Av Semana De Mayo 1552,-34.635247,-58.860948,177 - Francisco Alvarez,Autoservicio
15-1-179,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Maq Francisco Savio,Cl Rt. 26 0,-34.409353,-58.771731,179 - Maq Francisco Savio,Autoservicio
15-1-180,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Loma Verde,Cl Guatambu 204,-34.8183783,-58.4257131,180 - Loma Verde,Autoservicio
15-1-1800,15,1,Supermercados DIA,DIA Argentina S.A,AR-A,Salta,Mitre 960,-24.7779849,-65.4099025,1800 - Salta,Supermercado
15-1-1801,15,1,Supermercados DIA,DIA Argentina S.A,AR-A,Salta,Ejercito Argentino 0,-24.719693,-65.406139,1801 - Salta,Supermercado
15-1-1802,15,1,Supermercados DIA,DIA Argentina S.A,AR-A,Salta,Av  Jose Contreras 0,-24.811541,-65.426427,1802 - Salta,Supermercado
15-1-1803,15,1,Supermercados DIA,DIA Argentina S.A,AR-A,Salta,Radio Patagonia 0,-24.847714,-65.450626,1803 - Salta,Supermercado
15-1-182,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Adrogue,Cl Segui 750,-34.799769500000004,-58.39590920000001,182 - Adrogue,Autoservicio
15-1-183,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Santos Lugares,Cl Rodriguez Peã±A 1355,-34.5975856,-58.5423574,183 - Santos Lugares,Autoservicio
15-1-184,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Mar Del Plata,Cl San Juan 1254,-37.9876162,-57.560025,184 - Mar Del Plata,Autoservicio
15-1-185,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Mar Del Plata,Av Pedro Luro 1602,-37.9742308,-57.5945595,185 - Mar Del Plata,Autoservicio
15-1-186,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ingeniero Pablo Nogues,Cl R.197 2371,-34.494028,-58.704919,186 - Ingeniero Pablo Nogues,Autoservicio
15-1-187,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Villa Rosa,Cl Rt. 25 4150,-34.42054,-58.868762,187 - Villa Rosa,Autoservicio
15-1-189,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Rivadavia 3566,-34.6109309,-58.4168101,189 - Almagro,Autoservicio
15-1-19,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Justo,Cl Juan M.De Rosas 3634,-34.6830345,-58.5553009,19 - San Justo,Autoservicio
15-1-190,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Mar Del Plata,Cl Alberti 2151,-38.0089747,-57.54817420000001,190 - Mar Del Plata,Autoservicio
15-1-194,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Escobar,Cl Tapia De Cruz 223,-34.34442979999999,-58.7916233,194 - Escobar,Autoservicio
15-1-197,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Jose Hernandez 2469,-34.5660554,-58.4541372,197 - Belgrano,Autoservicio
15-1-198,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Bolivar 953,-34.6190759,-58.3729926,198 - San Telmo,Autoservicio
15-1-199,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Maipu,Cl Rivadavia 249,-36.863464,-57.880218000000006,199 - Maipu,Autoservicio
15-1-2,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Andonaegui 2129,-34.578576700000006,-58.4871575,2 - Villa Urquiza,Autoservicio
15-1-20,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Alvarez Jonte 5240,-34.6235495,-58.5107956,20 - Monte Castro,Autoservicio
15-1-201,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ranchos,Cl L. Giles E H.Yrigoyen 2900,-35.515799,-58.316883,201 - Ranchos,Autoservicio
15-1-202,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Las Flores,Av S.Martin Entre G.Roca Y Sarmiento 827,-36.0186812,-59.0945984,202 - Las Flores,Autoservicio
15-1-203,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Cl Cosquin 2724,-34.707905100000005,-58.4586922,203 - Lomas De Zamora,Autoservicio
15-1-204,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Martin,Cl Moreno 1533,-34.531295,-58.555112,204 - San Martin,Autoservicio
15-1-205,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Varela 1189,-34.6423398,-58.4555196,205 - Flores,Autoservicio
15-1-206,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Forest 555,-34.5855958,-58.4535529,206 - Chacarita,Autoservicio
15-1-207,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Martin,Cl San Lorenzo 2956,-34.5698714,-58.5479156,207 - San Martin,Autoservicio
15-1-208,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Pedro Goyena 1373,-34.6273661,-58.4466235,208 - Caballito,Autoservicio
15-1-209,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Regimiento De Patricios 795,-34.63737620000001,-58.36970989999999,209 - Barracas,Autoservicio
15-1-21,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Jose Leon Suarez 30,-34.6395755,-58.5276851,21 - Liniers,Autoservicio
15-1-210,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lomas De Zamora,Cl Claudio De Alas 2150,-34.720409499999995,-58.462868500000006,210 - Lomas De Zamora,Autoservicio
15-1-211,15,1,Supermercados DIA,DIA Argentina S.A,AR-S,Villa Constitucion,Av San Martin 1081,-33.225442,-60.33234399999999,211 - Villa Constitucion,Autoservicio
15-1-212,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Mercedes,Cl Alem 676,-34.653951,-59.432368,212 - Mercedes,Autoservicio
15-1-213,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Bragado,Cl Pelegrini 1601,-35.1172245,-60.4858734,213 - Bragado,Autoservicio
15-1-214,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Guayaquil 887,-34.6218749,-58.4407532,214 - Caballito,Autoservicio
15-1-216,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Zarate,Cl Almte Brown 247,-34.0980349,-59.02444000000001,216 - Zarate,Autoservicio
15-1-217,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Segurola 456,-34.6300176,-58.4873541,217 - Velez Sarsfield,Autoservicio
15-1-218,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Nazca 2542,-34.6064336,-58.48559760000001,218 - Villa Del Parque,Autoservicio
15-1-219,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Alvarez Jonte 2201,-34.605295700000006,-58.4740289,219 - Villa Del Parque,Autoservicio
15-1-220,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Glew,Cl Patria 0,-34.887215999999995,-58.384251,220 - Glew,Autoservicio
15-1-222,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Capitan Sarmiento,Cl Rivadavia 536,-34.173214,-59.795796,222 - Capitan Sarmiento,Autoservicio
15-1-223,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Sanabria 2930,-34.609689200000005,-58.50769770000001,223 - Villa Devoto,Autoservicio
15-1-224,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Avellaneda 2102,-34.623006700000005,-58.4612086,224 - Flores,Autoservicio
15-1-225,15,1,Supermercados DIA,DIA Argentina S.A,AR-S,Firmat,Cl Cordoba 886,-33.459792,-61.488451,225 - Firmat,Autoservicio
15-1-226,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,25 De Mayo,Cl Calle 9 Y Calle 32 1300,-35.433295,-60.166461,226 - 25 De Mayo,Autoservicio
15-1-228,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Federico Lacroze 2842,-34.5741284,-58.4473267,228 - Colegiales,Autoservicio
15-1-23,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Rafael Castillo,Cl Santa Cruz 1038,-34.699704600000004,-58.6247299,23 - Rafael Castillo,Autoservicio
15-1-230,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Carlos Casares,Cl San Martin 0,-35.625004,-61.365063,230 - Carlos Casares,Autoservicio
15-1-231,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Los Toldos,Cl Avellaneda 205,-35.00172,-61.03402,231 - Los Toldos,Autoservicio
15-1-233,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Campana,Cl Belgrano 390,-34.1641136,-58.9579757,233 - Campana,Autoservicio
15-1-234,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Pergamino,Av Julio A Roca 281,-33.8939905,-60.56907370000001,234 - Pergamino,Autoservicio
15-1-237,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Rojas,Cl Julio Iribarne 291,-34.1959,-60.732517,237 - Rojas,Autoservicio
15-1-238,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Rivadavia 872,-34.6391693,-58.5171009,238 - Liniers,Autoservicio
15-1-239,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Cordoba 5101,-34.5907998,-58.4353056,239 - Palermo,Autoservicio
15-1-24,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Av.San Martin 2687,-34.60312329999999,-58.4637523,24 - La Paternal,Autoservicio
15-1-240,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Pilar,Av Thomas Marquez Y Braschi 1000,-34.463241,-58.91089300000001,240 - Pilar,Autoservicio
15-1-241,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Rojas 243,-34.6178375,-58.4425506,241 - Caballito,Autoservicio
15-1-242,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av De Los Incas 5260,-34.5872269,-58.48217760000001,242 - Parque Chas,Autoservicio
15-1-243,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Arrecifes,Cl Ricardo Gutierrez 435,-34.061751,-60.104689,243 - Arrecifes,Autoservicio
15-1-244,15,1,Supermercados DIA,DIA Argentina S.A,AR-S,Venado Tuerto,Av Estrugamou 1657,-33.75,-61.96564100000001,244 - Venado Tuerto,Supermercado
15-1-245,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Gral J. G. Artigas 5467,-34.5773372,-58.5032059,245 - Villa Pueyrredon,Autoservicio
15-1-248,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Chivilcoy,Av Ceballos 172,-34.8940464,-60.0228134,248 - Chivilcoy,Autoservicio
15-1-25,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Bernal,Cl Belgrano 388,-34.7116294,-58.282067700000006,25 - Bernal,Autoservicio
15-1-250,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,General Belgrano,Av Espaã±A 700,-35.767071,-58.493309,250 - General Belgrano,Autoservicio
15-1-251,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Roque Perez,Av Mitre 1183,-35.398366,-59.330897,251 - Roque Perez,Autoservicio
15-1-252,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Thames 2447,-34.5816907,-58.42232679999999,252 - Palermo,Autoservicio
15-1-253,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Navarro,Cl Bme Mitre 431,-35.005151,-59.278074,253 - Navarro,Autoservicio
15-1-254,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av San Juan 4231,-34.6266864,-58.4245818,254 - Boedo,Autoservicio
15-1-256,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lobos,Cl Pte Peron 345,-35.1888412,-59.0967829,256 - Lobos,Autoservicio
15-1-257,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Ayacucho,Cl Alem 925,-37.15398,-58.487377,257 - Ayacucho,Autoservicio
15-1-258,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Andres De Giles,Av Rivadavia 569,-34.442858,-59.446896,258 - San Andres De Giles,Autoservicio
15-1-26,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Lanus,Cl  San Vladimiro 3165,-34.7073674,-58.4181855,26 - Lanus,Autoservicio
15-1-260,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Pedro,Av Belgrano 949,-33.6787416,-59.6679614,260 - San Pedro,Autoservicio
15-1-261,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Sarmierto 1282,-34.6051859,-58.3847811,261 - San Nicolas,Autoservicio
15-1-262,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Eva Peron 1790,-34.6355448,-58.4483758,262 - Parque Chacabuco,Autoservicio
15-1-263,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Lacarra 574,-34.6401732,-58.4813056,263 - Parque Avellaneda,Autoservicio
15-1-264,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tigre,Cl Santa Maria 2539,-34.4184565,-58.59602170000001,264 - Tigre,Autoservicio
15-1-265,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Azul,Av San Martin 676,-36.7810658,-59.8595911,265 - Azul,Autoservicio
15-1-266,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Matheu 1756,-34.6298211,-58.39805129999999,266 - Parque Patricios,Autoservicio
15-1-268,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Riobamba 1014,-34.5971041,-58.39478610000001,268 - Recoleta,Autoservicio
15-1-269,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Arcos 2192,-34.5594987,-58.4545906,269 - Belgrano,Autoservicio
15-1-27,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Rivadavia 7850,-34.6322172,-58.47511239999999,27 - Floresta,Autoservicio
15-1-270,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tigre,Cl Hipolito Yrigoyen 1973,-34.4692902,-58.6512228,270 - Tigre,Autoservicio
15-1-271,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av San Juan 1932,-34.6228846,-58.3931835,271 - San Cristobal,Autoservicio
15-1-272,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Scalabrini Ortiz 2067,-34.588069399999995,-58.4205839,272 - Palermo,Autoservicio
15-1-273,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Tandil,Av Colon 1143,-37.317411,-59.134689,273 - Tandil,Autoservicio
15-1-274,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Monroe 1911,-34.5555822,-58.4554028,274 - Belgrano,Autoservicio
15-1-275,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,General Madariaga,Cl Sarmiento 1400,-37.003439,-57.136081,275 - General Madariaga,Autoservicio
15-1-276,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Jose Manuel Marmol,Cl Bynnon 1704,-34.7960196,-58.3859618,276 - Jose Manuel Marmol,Autoservicio
15-1-277,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Cabildo 3822,-34.547954600000004,-58.4689903,277 - Saavedra,Autoservicio
15-1-278,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Balcarce,Cl Boulevar Del Valle 512,-37.8407516,-58.25625229999999,278 - Balcarce,Autoservicio
15-1-279,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Longchamps,Cl Rivadavia 1495,-34.85823,-58.38930799999999,279 - Longchamps,Autoservicio
15-1-28,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Merlo,Cl Av. San Martin 2971,-34.6866773,-58.73184540000001,28 - Merlo,Autoservicio
15-1-280,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Nicolas,Cl Pellegrini 328,-33.3346028,-60.21889720000001,280 - San Nicolas,Autoservicio
15-1-281,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Chacabuco,Av Hipolito Yrigoyen 51,-34.6346734,-60.46422239999999,281 - Chacabuco,Autoservicio
15-1-282,15,1,Supermercados DIA,DIA Argentina S.A,AR-S,Arroyo Seco,Cl Hipolito Yrigoyen 229,-33.156124,-60.512711,282 - Arroyo Seco,Autoservicio
15-1-283,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Pilar,Av Tratado Del Pilar 131,-34.452767200000004,-58.90790060000001,283 - Pilar,Autoservicio
15-1-284,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Berutii 3434,-34.5863049,-58.4109701,284 - Palermo,Autoservicio
15-1-286,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Migueletes 752,-34.5667734,-58.43356170000001,286 - Palermo,Autoservicio
15-1-287,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,San Miguel,Cl Angel Delia 1621,-34.5406985,-58.710821,287 - San Miguel,Autoservicio
15-1-288,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Acoyte 232,-34.615489399999994,-58.4376446,288 - Caballito,Autoservicio
15-1-289,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Benito Juarez,Av Libertad 150,-37.671562,-59.807378,289 - Benito Juarez,Autoservicio
15-1-29,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Asamblea 968,-34.6351629,-58.43834029999999,29 - Parque Chacabuco,Autoservicio
15-1-290,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Austria 2355,-34.5861813,-58.4015054,290 - Recoleta,Autoservicio
15-1-291,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Alvarez Thomas 1520,-34.578467,-58.4634818,291 - Villa Ortuzar,Autoservicio
15-1-292,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Eva Peron 5061,-34.658575899999995,-58.4799423,292 - Mataderos,Autoservicio
15-1-293,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Bolivar 1474,-34.625150399999995,-58.3726168,293 - San Telmo,Autoservicio
15-1-294,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Montaã±Eses 2014,-34.5582289,-58.44821829999999,294 - Belgrano,Autoservicio
15-1-296,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av San Martin 6948,-34.5915008,-58.511689,296 - Villa Devoto,Autoservicio
15-1-297,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Daireaux,Cl Lavalle 99,-36.599707,-61.749462,297 - Daireaux,Autoservicio
15-1-298,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Olavarria,Cl Rivadavia 2746,-36.894088,-60.32296700000001,298 - Olavarria,Autoservicio
15-1-299,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Alberdi 6691,-34.657241600000006,-58.50957639999999,299 - Mataderos,Autoservicio
15-1-3,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Cl Entre Rios 735,-34.6173202,-58.39169129999999,3 - Balvanera,Autoservicio
15-1-30,15,1,Supermercados DIA,DIA Argentina S.A,AR-B,Moron,Cl Rivadavia 6275,-34.64601079999999,-58.5929389,30 - Moron,Autoservicio
15-1-300,15,1,Supermercados DIA,DIA Argentina S.A,AR-C,Capital Federal,Av Santa Fe 5222,-34.5766733,-58.4315629,300 - Palermo,Autoservicio
